problemName, vehicleFileID, cutoffTime, problemTypeString, numUAVs, numTrucks, requireTruckAtDepot, requireDriver, Etype, ITER 
20170606T123426160449, 101, 5.000000, mFSTSP Heuristic, 1, -1, True, True, 1, 1 

Objective Function Value: 6202.144330 

Assignments: 
vehicleID, vehicleType, activityType, startTime, startNode, endTime, endNode, Description, Status 
1, Truck, Truck travels with UAV(s) on board, 0.000000, 0, 97.253790, 18, Travel from node 0 to node 18, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 97.253790, 18, 127.253790, 18, Dropping off package to Customer 18, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 127.253790, 18, 155.903218, 13, Travel from node 18 to node 13, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 155.903218, 13, 215.903218, 13, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 215.903218, 13, 245.903218, 13, Dropping off package to Customer 13, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 245.903218, 13, 761.891181, 3, Travel from node 13 to node 3, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 761.891181, 3, 791.891181, 3, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 791.891181, 3, 851.891181, 3, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with no UAVs on board, 851.891181, 3, 881.891181, 3, Dropping off package to Customer 3, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 881.891181, 3, 1154.691327, 10, Travel from node 3 to node 10, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 1154.691327, 10, 1184.691327, 10, Dropping off package to Customer 10, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 1184.691327, 10, 1214.691327, 10, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 1214.691327, 10, 1274.691327, 10, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 1274.691327, 10, 1728.519846, 8, Travel from node 10 to node 8, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 1728.519846, 8, 1758.519846, 8, Dropping off package to Customer 8, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 1758.519846, 8, 1788.519846, 8, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck travels with UAV(s) on board, 1788.519846, 8, 2371.548792, 21, Travel from node 8 to node 21, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 2371.548792, 21, 2401.548792, 21, Dropping off package to Customer 21, Making Delivery 
1, Truck, Truck is stationary with UAV(s) on board, 2401.548792, 21, 2461.548792, 21, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 2461.548792, 21, 2790.357822, 23, Travel from node 21 to node 23, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 2790.357822, 23, 2820.357822, 23, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 2820.357822, 23, 2880.357822, 23, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with no UAVs on board, 2880.357822, 23, 2910.357822, 23, Dropping off package to Customer 23, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 2910.357822, 23, 3080.649029, 1, Travel from node 23 to node 1, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 3080.649029, 1, 3110.649029, 1, Dropping off package to Customer 1, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 3110.649029, 1, 3225.908982, 1, Idle for 115 seconds, Idle 
1, Truck, Truck is stationary with no UAVs on board, 3225.908982, 1, 3255.908982, 1, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 3255.908982, 1, 3315.908982, 1, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 3315.908982, 1, 3641.474092, 9, Travel from node 1 to node 9, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 3641.474092, 9, 3671.474092, 9, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 3671.474092, 9, 3701.474092, 9, Dropping off package to Customer 9, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 3701.474092, 9, 3761.474092, 9, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 3761.474092, 9, 3955.501315, 25, Travel from node 9 to node 25, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 3955.501315, 25, 3985.501315, 25, Dropping off package to Customer 25, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 3985.501315, 25, 4177.576839, 17, Travel from node 25 to node 17, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 4177.576839, 17, 4207.576839, 17, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 4207.576839, 17, 4237.576839, 17, Dropping off package to Customer 17, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 4237.576839, 17, 4289.319805, 19, Travel from node 17 to node 19, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 4289.319805, 19, 4319.319805, 19, Dropping off package to Customer 19, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 4319.319805, 19, 4640.892382, 24, Travel from node 19 to node 24, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 4640.892382, 24, 4700.892382, 24, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 4700.892382, 24, 4730.892382, 24, Dropping off package to Customer 24, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 4730.892382, 24, 5295.957752, 11, Travel from node 24 to node 11, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 5295.957752, 11, 5325.957752, 11, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 5325.957752, 11, 5355.957752, 11, Dropping off package to Customer 11, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 5355.957752, 11, 5566.423685, 20, Travel from node 11 to node 20, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 5566.423685, 20, 5596.423685, 20, Dropping off package to Customer 20, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 5596.423685, 20, 5795.731214, 15, Travel from node 20 to node 15, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 5795.731214, 15, 5855.731214, 15, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 5855.731214, 15, 5885.731214, 15, Dropping off package to Customer 15, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 5885.731214, 15, 6172.144330, 26, Travel from node 15 to node 26, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 6172.144330, 26, 6202.144330, 26, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 6202.144330, 26, -1.000000, 26, At the Depot.  Total Time = 1:43:22, Vehicle Tasks Complete 
2, UAV, UAV is stationary with a parcel, 155.903218, 13, 215.903218, 13, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 215.903218, 13, 219.598841, 13, Takeoff from truck at Customer 13, Traveling 
2, UAV, UAV travels with parcel, 219.598841, 13, 376.204817, 16, Fly to UAV customer 16, Traveling 
2, UAV, UAV taking off or landing with a parcel, 376.204817, 16, 382.596063, 16, Land at UAV customer 16, Traveling 
2, UAV, UAV is stationary with a parcel, 382.596063, 16, 442.596063, 16, Serving UAV customer 16, Making Delivery 
2, UAV, UAV taking off or landing with no parcels, 442.596063, 16, 446.291687, 16, Takeoff from UAV customer 16, Traveling 
2, UAV, UAV travels empty, 446.291687, 16, 515.267169, 3, Fly to truck at customer 3, Traveling 
2, UAV, UAV is stationary without a parcel, 515.267169, 3, 755.499934, 3, Idle above rendezvous location (customer 3), Idle 
2, UAV, UAV taking off or landing with no parcels, 755.499934, 3, 761.891181, 3, Land at truck rendezvous location (customer 3), Traveling 
2, UAV, UAV is stationary without a parcel, 761.891181, 3, 791.891181, 3, Recovered by truck at customer 3, UAV Recovery 
2, UAV, UAV is stationary with a parcel, 791.891181, 3, 851.891181, 3, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 851.891181, 3, 855.586804, 3, Takeoff from truck at Customer 3, Traveling 
2, UAV, UAV travels with parcel, 855.586804, 3, 947.951896, 2, Fly to UAV customer 2, Traveling 
2, UAV, UAV taking off or landing with a parcel, 947.951896, 2, 954.343143, 2, Land at UAV customer 2, Traveling 
2, UAV, UAV is stationary with a parcel, 954.343143, 2, 1014.343143, 2, Serving UAV customer 2, Making Delivery 
