problemName, vehicleFileID, cutoffTime, problemTypeString, numUAVs, numTrucks, requireTruckAtDepot, requireDriver, Etype, ITER 
20170606T123316638608, 101, 5.000000, mFSTSP Heuristic, 1, -1, True, True, 1, 1 

Objective Function Value: 6114.484279 

Assignments: 
vehicleID, vehicleType, activityType, startTime, startNode, endTime, endNode, Description, Status 
1, Truck, Truck is stationary with no UAVs on board, 0.000000, 0, 60.000000, 0, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 60.000000, 0, 281.310959, 10, Travel from node 0 to node 10, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 281.310959, 10, 311.310959, 10, Dropping off package to Customer 10, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 311.310959, 10, 342.641241, 10, Idle for  31 seconds, Idle 
1, Truck, Truck is stationary with no UAVs on board, 342.641241, 10, 372.641241, 10, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 372.641241, 10, 432.641241, 10, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 432.641241, 10, 648.595664, 17, Travel from node 10 to node 17, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 648.595664, 17, 678.595664, 17, Dropping off package to Customer 17, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 678.595664, 17, 842.179869, 4, Travel from node 17 to node 4, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 842.179869, 4, 872.179869, 4, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 872.179869, 4, 902.179869, 4, Dropping off package to Customer 4, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 902.179869, 4, 962.179869, 4, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 962.179869, 4, 1430.693712, 1, Travel from node 4 to node 1, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 1430.693712, 1, 1460.693712, 1, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 1460.693712, 1, 1490.693712, 1, Dropping off package to Customer 1, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 1490.693712, 1, 1550.693712, 1, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 1550.693712, 1, 2078.775653, 13, Travel from node 1 to node 13, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 2078.775653, 13, 2108.775653, 13, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 2108.775653, 13, 2138.775653, 13, Dropping off package to Customer 13, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 2138.775653, 13, 2198.775653, 13, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 2198.775653, 13, 2722.457221, 22, Travel from node 13 to node 22, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 2722.457221, 22, 2752.457221, 22, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 2752.457221, 22, 2782.457221, 22, Dropping off package to Customer 22, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 2782.457221, 22, 2955.890457, 9, Travel from node 22 to node 9, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 2955.890457, 9, 2985.890457, 9, Dropping off package to Customer 9, Making Delivery 
1, Truck, Truck is stationary with UAV(s) on board, 2985.890457, 9, 3045.890457, 9, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 3045.890457, 9, 3475.098313, 11, Travel from node 9 to node 11, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 3475.098313, 11, 3505.098313, 11, Dropping off package to Customer 11, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 3505.098313, 11, 3535.098313, 11, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck travels with UAV(s) on board, 3535.098313, 11, 3915.439739, 23, Travel from node 11 to node 23, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 3915.439739, 23, 3945.439739, 23, Dropping off package to Customer 23, Making Delivery 
1, Truck, Truck is stationary with UAV(s) on board, 3945.439739, 23, 4005.439739, 23, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 4005.439739, 23, 4535.564497, 24, Travel from node 23 to node 24, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 4535.564497, 24, 4565.564497, 24, Dropping off package to Customer 24, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 4565.564497, 24, 4615.130702, 16, Travel from node 24 to node 16, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 4615.130702, 16, 4645.130702, 16, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 4645.130702, 16, 4675.130702, 16, Dropping off package to Customer 16, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 4675.130702, 16, 4738.784558, 21, Travel from node 16 to node 21, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 4738.784558, 21, 4768.784558, 21, Dropping off package to Customer 21, Making Delivery 
1, Truck, Truck is stationary with UAV(s) on board, 4768.784558, 21, 4828.784558, 21, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 4828.784558, 21, 5173.955923, 15, Travel from node 21 to node 15, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 5173.955923, 15, 5203.955923, 15, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 5203.955923, 15, 5263.955923, 15, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with no UAVs on board, 5263.955923, 15, 5293.955923, 15, Dropping off package to Customer 15, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 5293.955923, 15, 5556.064933, 14, Travel from node 15 to node 14, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 5556.064933, 14, 5586.064933, 14, Dropping off package to Customer 14, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 5586.064933, 14, 5655.654012, 6, Travel from node 14 to node 6, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 5655.654012, 6, 5685.654012, 6, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 5685.654012, 6, 5745.654012, 6, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with no UAVs on board, 5745.654012, 6, 5775.654012, 6, Dropping off package to Customer 6, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 5775.654012, 6, 5912.792457, 26, Travel from node 6 to node 26, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 5912.792457, 26, 6084.484279, 26, Idle for 172 seconds, Idle 
1, Truck, Truck is stationary with no UAVs on board, 6084.484279, 26, 6114.484279, 26, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 6114.484279, 26, -1.000000, 26, At the Depot.  Total Time = 1:41:54, Vehicle Tasks Complete 
2, UAV, UAV is stationary with a parcel, 0.000000, 0, 60.000000, 0, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 60.000000, 0, 63.695623, 0, Takeoff from Depot, Traveling 
2, UAV, UAV travels with parcel, 63.695623, 0, 140.656383, 2, Fly to UAV customer 2, Traveling 
2, UAV, UAV taking off or landing with a parcel, 140.656383, 2, 147.047629, 2, Land at UAV customer 2, Traveling 
2, UAV, UAV is stationary with a parcel, 147.047629, 2, 207.047629, 2, Serving UAV customer 2, Making Delivery 
2, UAV, UAV taking off or landing with no parcels, 207.047629, 2, 210.743252, 2, Takeoff from UAV customer 2, Traveling 
2, UAV, UAV travels empty, 210.743252, 2, 336.249995, 10, Fly to truck at customer 10, Traveling 
2, UAV, UAV taking off or landing with no parcels, 336.249995, 10, 342.641241, 10, Land at truck rendezvous location (customer 10), Traveling 
2, UAV, UAV is stationary without a parcel, 342.641241, 10, 372.641241, 10, Recovered by truck at customer 10, UAV Recovery 
2, UAV, UAV is stationary with a parcel, 372.641241, 10, 432.641241, 10, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 432.641241, 10, 436.336864, 10, Takeoff from truck at Customer 10, Traveling 
2, UAV, UAV travels with parcel, 436.336864, 10, 565.664679, 20, Fly to UAV customer 20, Traveling 
2, UAV, UAV taking off or landing with a parcel, 565.664679, 20, 572.055926, 20, Land at UAV customer 20, Traveling 
2, UAV, UAV is stationary with a parcel, 572.055926, 20, 632.055926, 20, Serving UAV customer 20, Making Delivery 
2, UAV, UAV taking off or landing with no parcels, 632.055926, 20, 635.751549, 20, Takeoff from UAV customer 20, Traveling 
2, UAV, UAV travels empty, 635.751549, 20, 720.709551, 4, Fly to truck at customer 4, Traveling 
2, UAV, UAV is stationary without a parcel, 720.709551, 4, 835.788623, 4, Idle above rendezvous location (customer 4), Idle 
2, UAV, UAV taking off or landing with no parcels, 835.788623, 4, 842.179869, 4, Land at truck rendezvous location (customer 4), Traveling 
2, UAV, UAV is stationary without a parcel, 842.179869, 4, 872.179869, 4, Recovered by truck at customer 4, UAV Recovery 
2, UAV, UAV is stationary with a parcel, 902.179869, 4, 962.179869, 4, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 962.179869, 4, 965.875492, 4, Takeoff from truck at Customer 4, Traveling 
2, UAV, UAV travels with parcel, 965.875492, 4, 1026.824646, 3, Fly to UAV customer 3, Traveling 
2, UAV, UAV taking off or landing with a parcel, 1026.824646, 3, 1033.215893, 3, Land at UAV customer 3, Traveling 
2, UAV, UAV is stationary with a parcel, 1033.215893, 3, 1093.215893, 3, Serving UAV customer 3, Making Delivery 
2, UAV, UAV taking off or landing with no parcels, 1093.215893, 3, 1096.911516, 3, Takeoff from UAV customer 3, Traveling 
2, UAV, UAV travels empty, 1096.911516, 3, 1290.229925, 1, Fly to truck at customer 1, Traveling 
2, UAV, UAV is stationary without a parcel, 1290.229925, 1, 1424.302466, 1, Idle above rendezvous location (customer 1), Idle 
2, UAV, UAV taking off or landing with no parcels, 1424.302466, 1, 1430.693712, 1, Land at truck rendezvous location (customer 1), Traveling 
2, UAV, UAV is stationary without a parcel, 1430.693712, 1, 1460.693712, 1, Recovered by truck at customer 1, UAV Recovery 
2, UAV, UAV is stationary with a parcel, 1490.693712, 1, 1550.693712, 1, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 1550.693712, 1, 1554.389335, 1, Takeoff from truck at Customer 1, Traveling 
2, UAV, UAV travels with parcel, 1554.389335, 1, 1710.847449, 7, Fly to UAV customer 7, Traveling 
2, UAV, UAV taking off or landing with a parcel, 1710.847449, 7, 1717.238695, 7, Land at UAV customer 7, Traveling 
2, UAV, UAV is stationary with a parcel, 1717.238695, 7, 1777.238695, 7, Serving UAV customer 7, Making Delivery 
2, UAV, UAV taking off or landing with no parcels, 1777.238695, 7, 1780.934319, 7, Takeoff from UAV customer 7, Traveling 
2, UAV, UAV travels empty, 1780.934319, 7, 1914.885926, 13, Fly to truck at customer 13, Traveling 
2, UAV, UAV is stationary without a parcel, 1914.885926, 13, 2072.384407, 13, Idle above rendezvous location (customer 13), Idle 
2, UAV, UAV taking off or landing with no parcels, 2072.384407, 13, 2078.775653, 13, Land at truck rendezvous location (customer 13), Traveling 
2, UAV, UAV is stationary without a parcel, 2078.775653, 13, 2108.775653, 13, Recovered by truck at customer 13, UAV Recovery 
2, UAV, UAV is stationary with a parcel, 2138.775653, 13, 2198.775653, 13, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 2198.775653, 13, 2202.471276, 13, Takeoff from truck at Customer 13, Traveling 
2, UAV, UAV travels with parcel, 2202.471276, 13, 2269.557963, 25, Fly to UAV customer 25, Traveling 
2, UAV, UAV taking off or landing with a parcel, 2269.557963, 25, 2275.949210, 25, Land at UAV customer 25, Traveling 
2, UAV, UAV is stationary with a parcel, 2275.949210, 25, 2335.949210, 25, Serving UAV customer 25, Making Delivery 
2, UAV, UAV taking off or landing with no parcels, 2335.949210, 25, 2339.644833, 25, Takeoff from UAV customer 25, Traveling 
2, UAV, UAV travels empty, 2339.644833, 25, 2553.164333, 22, Fly to truck at customer 22, Traveling 
2, UAV, UAV is stationary without a parcel, 2553.164333, 22, 2716.065975, 22, Idle above rendezvous location (customer 22), Idle 
2, UAV, UAV taking off or landing with no parcels, 2716.065975, 22, 2722.457221, 22, Land at truck rendezvous location (customer 22), Traveling 
