problemName, vehicleFileID, cutoffTime, problemTypeString, numUAVs, numTrucks, requireTruckAtDepot, requireDriver, Etype, ITER 
20170608T121442695307, 102, 3600.000000, mFSTSP IP, 1, -1, True, True, 1, -1 

Objective Function Value: 2428.752321 

Assignments: 
vehicleID, vehicleType, activityType, startTime, startNode, endTime, endNode, Description, Status 
1, Truck, Truck is stationary with no UAVs on board, 0.000000, 0, 60.000000, 0, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 60.000000, 0, 555.451400, 5, Travel from node 0 to node 5, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 555.451400, 5, 585.451400, 5, Dropping off package to Customer 5, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 585.451400, 5, 604.010248, 5, Idle for  19 seconds, Idle 
1, Truck, Truck is stationary with no UAVs on board, 604.010248, 5, 634.010248, 5, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 634.010248, 5, 694.010248, 5, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 694.010248, 5, 1367.760404, 7, Travel from node 5 to node 7, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 1367.760404, 7, 1397.760404, 7, Dropping off package to Customer 7, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 1397.760404, 7, 1427.760404, 7, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 1427.760404, 7, 1487.760404, 7, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 1487.760404, 7, 1827.325971, 2, Travel from node 7 to node 2, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 1827.325971, 2, 1857.325971, 2, Dropping off package to Customer 2, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 1857.325971, 2, 1887.325971, 2, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck travels with UAV(s) on board, 1887.325971, 2, 1898.106003, 1, Travel from node 2 to node 1, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 1898.106003, 1, 1958.106003, 1, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 1958.106003, 1, 1988.106003, 1, Dropping off package to Customer 1, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 1988.106003, 1, 2398.752321, 9, Travel from node 1 to node 9, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 2398.752321, 9, 2428.752321, 9, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 2428.752321, 9, -1.000000, 9, At the Depot.  Total Time = 0:40:28, Vehicle Tasks Complete 
2, UAV, UAV is stationary with a parcel, 0.000000, 0, 60.000000, 0, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 60.000000, 0, 63.695623, 0, Takeoff from Depot, Traveling 
2, UAV, UAV travels with parcel, 63.695623, 0, 286.538634, 6, Fly to UAV customer 6, Traveling 
2, UAV, UAV taking off or landing with a parcel, 286.538634, 6, 292.929880, 6, Land at UAV customer 6, Traveling 
2, UAV, UAV is stationary with a parcel, 292.929880, 6, 352.929880, 6, Serving UAV customer 6, Making Delivery 
2, UAV, UAV taking off or landing with no parcels, 352.929880, 6, 356.625504, 6, Takeoff from UAV customer 6, Traveling 
2, UAV, UAV travels empty, 356.625504, 6, 597.619002, 5, Fly to truck at customer 5, Traveling 
2, UAV, UAV taking off or landing with no parcels, 597.619002, 5, 604.010248, 5, Land at truck rendezvous location (customer 5), Traveling 
2, UAV, UAV is stationary without a parcel, 604.010248, 5, 634.010248, 5, Recovered by truck at customer 5, UAV Recovery 
2, UAV, UAV is stationary with a parcel, 634.010248, 5, 694.010248, 5, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 694.010248, 5, 697.705872, 5, Takeoff from truck at Customer 5, Traveling 
2, UAV, UAV travels with parcel, 697.705872, 5, 1062.665867, 4, Fly to UAV customer 4, Traveling 
