problemName, vehicleFileID, cutoffTime, problemTypeString, numUAVs, numTrucks, requireTruckAtDepot, requireDriver, Etype, ITER 
20170608T122020812277, 101, 5.000000, mFSTSP Heuristic, 1, -1, True, True, 1, 1 

Objective Function Value: 1393.899990 

Assignments: 
vehicleID, vehicleType, activityType, startTime, startNode, endTime, endNode, Description, Status 
1, Truck, Truck travels with UAV(s) on board, 0.000000, 0, 42.140952, 8, Travel from node 0 to node 8, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 42.140952, 8, 72.140952, 8, Dropping off package to Customer 8, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 72.140952, 8, 193.021240, 4, Travel from node 8 to node 4, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 193.021240, 4, 253.021240, 4, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 253.021240, 4, 283.021240, 4, Dropping off package to Customer 4, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 283.021240, 4, 435.822730, 2, Travel from node 4 to node 2, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 435.822730, 2, 465.822730, 2, Dropping off package to Customer 2, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 465.822730, 2, 495.822730, 2, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck travels with UAV(s) on board, 495.822730, 2, 690.163115, 3, Travel from node 2 to node 3, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 690.163115, 3, 750.163115, 3, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 750.163115, 3, 780.163115, 3, Dropping off package to Customer 3, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 780.163115, 3, 1008.111416, 1, Travel from node 3 to node 1, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 1008.111416, 1, 1038.111416, 1, Dropping off package to Customer 1, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 1038.111416, 1, 1068.111416, 1, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 1068.111416, 1, 1128.111416, 1, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 1128.111416, 1, 1363.899990, 9, Travel from node 1 to node 9, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 1363.899990, 9, 1393.899990, 9, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 1393.899990, 9, -1.000000, 9, At the Depot.  Total Time = 0:23:13, Vehicle Tasks Complete 
2, UAV, UAV is stationary with a parcel, 193.021240, 4, 253.021240, 4, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 253.021240, 4, 256.716863, 4, Takeoff from truck at Customer 4, Traveling 
2, UAV, UAV travels with parcel, 256.716863, 4, 323.318100, 7, Fly to UAV customer 7, Traveling 
2, UAV, UAV taking off or landing with a parcel, 323.318100, 7, 329.709347, 7, Land at UAV customer 7, Traveling 
2, UAV, UAV is stationary with a parcel, 329.709347, 7, 389.709347, 7, Serving UAV customer 7, Making Delivery 
2, UAV, UAV taking off or landing with no parcels, 389.709347, 7, 393.404970, 7, Takeoff from UAV customer 7, Traveling 
2, UAV, UAV travels empty, 393.404970, 7, 412.167809, 2, Fly to truck at customer 2, Traveling 
2, UAV, UAV is stationary without a parcel, 412.167809, 2, 459.431483, 2, Idle above rendezvous location (customer 2), Idle 
2, UAV, UAV taking off or landing with no parcels, 459.431483, 2, 465.822730, 2, Land at truck rendezvous location (customer 2), Traveling 
2, UAV, UAV is stationary without a parcel, 465.822730, 2, 495.822730, 2, Recovered by truck at customer 2, UAV Recovery 
2, UAV, UAV is stationary with a parcel, 690.163115, 3, 750.163115, 3, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 750.163115, 3, 753.858738, 3, Takeoff from truck at Customer 3, Traveling 
2, UAV, UAV travels with parcel, 753.858738, 3, 791.812851, 5, Fly to UAV customer 5, Traveling 
2, UAV, UAV taking off or landing with a parcel, 791.812851, 5, 798.204097, 5, Land at UAV customer 5, Traveling 
2, UAV, UAV is stationary with a parcel, 798.204097, 5, 858.204097, 5, Serving UAV customer 5, Making Delivery 
2, UAV, UAV taking off or landing with no parcels, 858.204097, 5, 861.899721, 5, Takeoff from UAV customer 5, Traveling 
