problemName, vehicleFileID, cutoffTime, problemTypeString, numUAVs, numTrucks, requireTruckAtDepot, requireDriver, Etype, ITER 
20170608T122108589505, 101, 5.000000, mFSTSP Heuristic, 1, -1, True, True, 1, 1 

Objective Function Value: 1611.498478 

Assignments: 
vehicleID, vehicleType, activityType, startTime, startNode, endTime, endNode, Description, Status 
1, Truck, Truck travels with UAV(s) on board, 0.000000, 0, 81.832576, 4, Travel from node 0 to node 4, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 81.832576, 4, 111.832576, 4, Dropping off package to Customer 4, Making Delivery 
1, Truck, Truck is stationary with UAV(s) on board, 111.832576, 4, 171.832576, 4, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 171.832576, 4, 346.894815, 6, Travel from node 4 to node 6, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 346.894815, 6, 376.894815, 6, Dropping off package to Customer 6, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 376.894815, 6, 491.868654, 1, Travel from node 6 to node 1, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 491.868654, 1, 521.868654, 1, Dropping off package to Customer 1, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 521.868654, 1, 551.868654, 1, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 551.868654, 1, 611.868654, 1, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 611.868654, 1, 852.981177, 3, Travel from node 1 to node 3, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 852.981177, 3, 858.089875, 3, Idle for   5 seconds, Idle 
1, Truck, Truck is stationary with no UAVs on board, 858.089875, 3, 888.089875, 3, Dropping off package to Customer 3, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 888.089875, 3, 918.089875, 3, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 918.089875, 3, 978.089875, 3, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 978.089875, 3, 1081.052316, 9, Travel from node 3 to node 9, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 1081.052316, 9, 1111.052316, 9, Dropping off package to Customer 9, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 1111.052316, 9, 1194.437537, 10, Travel from node 9 to node 10, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 1194.437537, 10, 1224.437537, 10, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 1224.437537, 10, 1284.437537, 10, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with no UAVs on board, 1284.437537, 10, 1314.437537, 10, Dropping off package to Customer 10, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 1314.437537, 10, 1552.460000, 11, Travel from node 10 to node 11, Traveling 
