problemName, vehicleFileID, cutoffTime, problemTypeString, numUAVs, numTrucks, requireTruckAtDepot, requireDriver, Etype, ITER 
20170608T122043762852, 101, 5.000000, mFSTSP Heuristic, 3, -1, True, True, 1, 1 

Objective Function Value: 1174.878166 

Assignments: 
vehicleID, vehicleType, activityType, startTime, startNode, endTime, endNode, Description, Status 
1, Truck, Truck is stationary with UAV(s) on board, -0.000000, 0, 60.000000, 0, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with UAV(s) on board, 60.000000, 0, 194.750378, 5, Travel from node 0 to node 5, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 194.750378, 5, 224.750378, 5, Dropping off package to Customer 5, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 224.750378, 5, 285.879581, 4, Travel from node 5 to node 4, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 285.879581, 4, 315.879581, 4, Dropping off package to Customer 4, Making Delivery 
1, Truck, Truck is stationary with UAV(s) on board, 315.879581, 4, 345.879581, 4, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck travels with UAV(s) on board, 345.879581, 4, 406.037413, 3, Travel from node 4 to node 3, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 406.037413, 3, 436.037413, 3, Dropping off package to Customer 3, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 436.037413, 3, 565.942778, 2, Travel from node 3 to node 2, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 565.942778, 2, 595.942778, 2, Dropping off package to Customer 2, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 595.942778, 2, 685.335577, 10, Travel from node 2 to node 10, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 685.335577, 10, 715.335577, 10, Dropping off package to Customer 10, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 715.335577, 10, 740.857351, 1, Travel from node 10 to node 1, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 740.857351, 1, 770.857351, 1, Dropping off package to Customer 1, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 770.857351, 1, 807.812642, 6, Travel from node 1 to node 6, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 807.812642, 6, 867.812642, 6, Launching UAV 3, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 867.812642, 6, 927.812642, 6, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 927.812642, 6, 957.812642, 6, Dropping off package to Customer 6, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 957.812642, 6, 1114.878166, 11, Travel from node 6 to node 11, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 1114.878166, 11, 1144.878166, 11, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with UAV(s) on board, 1144.878166, 11, 1174.878166, 11, Retrieving UAV 3, UAV Recovery 
1, Truck, Truck is stationary with UAV(s) on board, 1174.878166, 11, -1.000000, 11, At the Depot.  Total Time = 0:19:34, Vehicle Tasks Complete 
2, UAV, UAV is stationary with a parcel, -0.000000, 0, 60.000000, 0, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 60.000000, 0, 63.695623, 0, Takeoff from Depot, Traveling 
2, UAV, UAV travels with parcel, 63.695623, 0, 126.404584, 9, Fly to UAV customer 9, Traveling 
2, UAV, UAV taking off or landing with a parcel, 126.404584, 9, 132.795831, 9, Land at UAV customer 9, Traveling 
2, UAV, UAV is stationary with a parcel, 132.795831, 9, 192.795831, 9, Serving UAV customer 9, Making Delivery 
2, UAV, UAV taking off or landing with no parcels, 192.795831, 9, 196.491454, 9, Takeoff from UAV customer 9, Traveling 
2, UAV, UAV travels empty, 196.491454, 9, 235.152744, 4, Fly to truck at customer 4, Traveling 
2, UAV, UAV is stationary without a parcel, 235.152744, 4, 309.488334, 4, Idle above rendezvous location (customer 4), Idle 
2, UAV, UAV taking off or landing with no parcels, 309.488334, 4, 315.879581, 4, Land at truck rendezvous location (customer 4), Traveling 
