problemName, vehicleFileID, cutoffTime, problemTypeString, numUAVs, numTrucks, requireTruckAtDepot, requireDriver, Etype, ITER 
20170606T123346836976, 101, 5.000000, mFSTSP Heuristic, 1, -1, True, True, 1, 1 

Objective Function Value: 6195.119982 

Assignments: 
vehicleID, vehicleType, activityType, startTime, startNode, endTime, endNode, Description, Status 
1, Truck, Truck is stationary with no UAVs on board, 0.000000, 0, 60.000000, 0, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 60.000000, 0, 375.912120, 13, Travel from node 0 to node 13, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 375.912120, 13, 405.912120, 13, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 405.912120, 13, 435.912120, 13, Dropping off package to Customer 13, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 435.912120, 13, 495.912120, 13, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 495.912120, 13, 1023.049968, 6, Travel from node 13 to node 6, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 1023.049968, 6, 1053.049968, 6, Dropping off package to Customer 6, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 1053.049968, 6, 1083.049968, 6, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 1083.049968, 6, 1143.049968, 6, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 1143.049968, 6, 1601.262254, 4, Travel from node 6 to node 4, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 1601.262254, 4, 1631.262254, 4, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 1631.262254, 4, 1691.262254, 4, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with no UAVs on board, 1691.262254, 4, 1721.262254, 4, Dropping off package to Customer 4, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 1721.262254, 4, 1886.321500, 24, Travel from node 4 to node 24, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 1886.321500, 24, 1916.321500, 24, Dropping off package to Customer 24, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 1916.321500, 24, 1921.132836, 24, Idle for   5 seconds, Idle 
1, Truck, Truck is stationary with no UAVs on board, 1921.132836, 24, 1951.132836, 24, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 1951.132836, 24, 2011.132836, 24, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 2011.132836, 24, 2102.594406, 14, Travel from node 24 to node 14, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 2102.594406, 14, 2132.594406, 14, Dropping off package to Customer 14, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 2132.594406, 14, 2297.321931, 14, Idle for 165 seconds, Idle 
1, Truck, Truck is stationary with no UAVs on board, 2297.321931, 14, 2327.321931, 14, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 2327.321931, 14, 2387.321931, 14, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 2387.321931, 14, 2750.424177, 5, Travel from node 14 to node 5, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 2750.424177, 5, 2780.424177, 5, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 2780.424177, 5, 2810.424177, 5, Dropping off package to Customer 5, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 2810.424177, 5, 2870.424177, 5, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 2870.424177, 5, 3369.441656, 3, Travel from node 5 to node 3, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 3369.441656, 3, 3399.441656, 3, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 3399.441656, 3, 3429.441656, 3, Dropping off package to Customer 3, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 3429.441656, 3, 4022.325394, 7, Travel from node 3 to node 7, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 4022.325394, 7, 4052.325394, 7, Dropping off package to Customer 7, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 4052.325394, 7, 4142.294086, 19, Travel from node 7 to node 19, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 4142.294086, 19, 4202.294086, 19, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 4202.294086, 19, 4232.294086, 19, Dropping off package to Customer 19, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 4232.294086, 19, 4657.474626, 9, Travel from node 19 to node 9, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 4657.474626, 9, 4687.474626, 9, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 4687.474626, 9, 4717.474626, 9, Dropping off package to Customer 9, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 4717.474626, 9, 4776.416470, 17, Travel from node 9 to node 17, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 4776.416470, 17, 4806.416470, 17, Dropping off package to Customer 17, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 4806.416470, 17, 4888.407751, 25, Travel from node 17 to node 25, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 4888.407751, 25, 4948.407751, 25, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 4948.407751, 25, 4978.407751, 25, Dropping off package to Customer 25, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 4978.407751, 25, 5349.521152, 8, Travel from node 25 to node 8, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 5349.521152, 8, 5379.521152, 8, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 5379.521152, 8, 5439.521152, 8, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with no UAVs on board, 5439.521152, 8, 5469.521152, 8, Dropping off package to Customer 8, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 5469.521152, 8, 5578.416346, 20, Travel from node 8 to node 20, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 5578.416346, 20, 5608.416346, 20, Dropping off package to Customer 20, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 5608.416346, 20, 5653.786627, 20, Idle for  45 seconds, Idle 
1, Truck, Truck is stationary with no UAVs on board, 5653.786627, 20, 5683.786627, 20, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 5683.786627, 20, 5743.786627, 20, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 5743.786627, 20, 6165.119982, 26, Travel from node 20 to node 26, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 6165.119982, 26, 6195.119982, 26, Retrieving UAV 2, UAV Recovery 
