problemName, vehicleFileID, cutoffTime, problemTypeString, numUAVs, numTrucks, requireTruckAtDepot, requireDriver, Etype, ITER 
20170608T121545140439, 102, 3600.000000, mFSTSP IP, 1, -1, True, True, 1, -1 

Objective Function Value: 3862.248636 

Assignments: 
vehicleID, vehicleType, activityType, startTime, startNode, endTime, endNode, Description, Status 
1, Truck, Truck travels with UAV(s) on board, 0.000000, 0, 884.947725, 4, Travel from node 0 to node 4, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 884.947725, 4, 944.947725, 4, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 944.947725, 4, 974.947725, 4, Dropping off package to Customer 4, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 974.947725, 4, 1102.740815, 8, Travel from node 4 to node 8, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 1102.740815, 8, 1132.740815, 8, Dropping off package to Customer 8, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 1132.740815, 8, 1616.764402, 7, Travel from node 8 to node 7, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 1616.764402, 7, 1617.655781, 7, Idle for   1 seconds at node 7, Idle 
1, Truck, Truck is stationary with no UAVs on board, 1617.655781, 7, 1647.655781, 7, Dropping off package to Customer 7, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 1647.655781, 7, 1677.655781, 7, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 1677.655781, 7, 1737.655781, 7, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 1737.655781, 7, 2197.352578, 3, Travel from node 7 to node 3, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 2197.352578, 3, 2227.352578, 3, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 2227.352578, 3, 2257.352578, 3, Dropping off package to Customer 3, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 2257.352578, 3, 2317.352578, 3, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 2317.352578, 3, 3727.159955, 2, Travel from node 3 to node 2, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 3727.159955, 2, 3757.159955, 2, Dropping off package to Customer 2, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 3757.159955, 2, 3832.248636, 9, Travel from node 2 to node 9, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 3832.248636, 9, 3862.248636, 9, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 3862.248636, 9, -1.000000, 9, At the Depot.  Total Time = 1:04:22, Vehicle Tasks Complete 
2, UAV, UAV is stationary with a parcel, 884.947725, 4, 944.947725, 4, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 944.947725, 4, 948.643348, 4, Takeoff from truck at Customer 4, Traveling 
2, UAV, UAV travels with parcel, 948.643348, 4, 1343.836951, 5, Fly to UAV customer 5, Traveling 
2, UAV, UAV taking off or landing with a parcel, 1343.836951, 5, 1350.228198, 5, Land at UAV customer 5, Traveling 
2, UAV, UAV is stationary with a parcel, 1350.228198, 5, 1410.228198, 5, Serving UAV customer 5, Making Delivery 
2, UAV, UAV taking off or landing with no parcels, 1410.228198, 5, 1413.923821, 5, Takeoff from UAV customer 5, Traveling 
2, UAV, UAV travels empty, 1413.923821, 5, 1641.264535, 7, Fly to truck at customer 7, Traveling 
2, UAV, UAV taking off or landing with no parcels, 1641.264535, 7, 1647.655781, 7, Land at truck rendezvous location (customer 7), Traveling 
2, UAV, UAV is stationary without a parcel, 1647.655781, 7, 1677.655781, 7, Recovered by truck at customer 7, UAV Recovery 
2, UAV, UAV is stationary with a parcel, 1677.655781, 7, 1737.655781, 7, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 1737.655781, 7, 1741.351405, 7, Takeoff from truck at Customer 7, Traveling 
2, UAV, UAV travels with parcel, 1741.351405, 7, 1947.961111, 1, Fly to UAV customer 1, Traveling 
2, UAV, UAV taking off or landing with a parcel, 1947.961111, 1, 1954.352358, 1, Land at UAV customer 1, Traveling 
2, UAV, UAV is stationary with a parcel, 1954.352358, 1, 2014.352358, 1, Serving UAV customer 1, Making Delivery 
2, UAV, UAV taking off or landing with no parcels, 2014.352358, 1, 2018.047981, 1, Takeoff from UAV customer 1, Traveling 
2, UAV, UAV travels empty, 2018.047981, 1, 2063.890827, 3, Fly to truck at customer 3, Traveling 
2, UAV, UAV is stationary without a parcel, 2063.890827, 3, 2190.961332, 3, Idle above rendezvous location (customer 3), Idle 
2, UAV, UAV taking off or landing with no parcels, 2190.961332, 3, 2197.352578, 3, Land at truck rendezvous location (customer 3), Traveling 
2, UAV, UAV is stationary without a parcel, 2197.352578, 3, 2227.352578, 3, Recovered by truck at customer 3, UAV Recovery 
2, UAV, UAV is stationary with a parcel, 2257.352578, 3, 2317.352578, 3, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 2317.352578, 3, 2321.048202, 3, Takeoff from truck at Customer 3, Traveling 
2, UAV, UAV travels with parcel, 2321.048202, 3, 2686.259157, 6, Fly to UAV customer 6, Traveling 
2, UAV, UAV taking off or landing with a parcel, 2686.259157, 6, 2692.650404, 6, Land at UAV customer 6, Traveling 
2, UAV, UAV is stationary with a parcel, 2692.650404, 6, 2752.650404, 6, Serving UAV customer 6, Making Delivery 
2, UAV, UAV taking off or landing with no parcels, 2752.650404, 6, 2756.346027, 6, Takeoff from UAV customer 6, Traveling 
