problemName, vehicleFileID, cutoffTime, problemTypeString, numUAVs, numTrucks, requireTruckAtDepot, requireDriver, Etype, ITER 
20170608T121545140439, 101, 5.000000, mFSTSP Heuristic, 1, -1, True, True, 1, 1 

Objective Function Value: 5006.417939 

Assignments: 
vehicleID, vehicleType, activityType, startTime, startNode, endTime, endNode, Description, Status 
1, Truck, Truck travels with UAV(s) on board, 0.000000, 0, 75.088681, 2, Travel from node 0 to node 2, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 75.088681, 2, 105.088681, 2, Dropping off package to Customer 2, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 105.088681, 2, 259.578074, 6, Travel from node 2 to node 6, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 259.578074, 6, 289.578074, 6, Dropping off package to Customer 6, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 289.578074, 6, 1286.149668, 7, Travel from node 6 to node 7, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 1286.149668, 7, 1346.149668, 7, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 1346.149668, 7, 1376.149668, 7, Dropping off package to Customer 7, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 1376.149668, 7, 1835.846465, 3, Travel from node 7 to node 3, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 1835.846465, 3, 1865.846465, 3, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 1865.846465, 3, 1895.846465, 3, Dropping off package to Customer 3, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 1895.846465, 3, 2989.444765, 5, Travel from node 3 to node 5, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 2989.444765, 5, 3019.444765, 5, Dropping off package to Customer 5, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 3019.444765, 5, 3996.006801, 4, Travel from node 5 to node 4, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 3996.006801, 4, 4026.006801, 4, Dropping off package to Customer 4, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 4026.006801, 4, 4153.799891, 8, Travel from node 4 to node 8, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 4153.799891, 8, 4183.799891, 8, Dropping off package to Customer 8, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 4183.799891, 8, 5006.417939, 9, Travel from node 8 to node 9, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 5006.417939, 9, -1.000000, 9, At the Depot.  Total Time = 1:23:26, Vehicle Tasks Complete 
2, UAV, UAV is stationary with a parcel, 1286.149668, 7, 1346.149668, 7, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 1346.149668, 7, 1349.845291, 7, Takeoff from truck at Customer 7, Traveling 
2, UAV, UAV travels with parcel, 1349.845291, 7, 1556.454998, 1, Fly to UAV customer 1, Traveling 
2, UAV, UAV taking off or landing with a parcel, 1556.454998, 1, 1562.846245, 1, Land at UAV customer 1, Traveling 
2, UAV, UAV is stationary with a parcel, 1562.846245, 1, 1622.846245, 1, Serving UAV customer 1, Making Delivery 
2, UAV, UAV taking off or landing with no parcels, 1622.846245, 1, 1626.541868, 1, Takeoff from UAV customer 1, Traveling 
2, UAV, UAV travels empty, 1626.541868, 1, 1672.384713, 3, Fly to truck at customer 3, Traveling 
2, UAV, UAV is stationary without a parcel, 1672.384713, 3, 1829.455218, 3, Idle above rendezvous location (customer 3), Idle 
2, UAV, UAV taking off or landing with no parcels, 1829.455218, 3, 1835.846465, 3, Land at truck rendezvous location (customer 3), Traveling 
2, UAV, UAV is stationary without a parcel, 1835.846465, 3, 1865.846465, 3, Recovered by truck at customer 3, UAV Recovery 
problemName, vehicleFileID, cutoffTime, problemTypeString, numUAVs, numTrucks, requireTruckAtDepot, requireDriver, Etype, ITER 
20170608T121545140439, 101, 5.000000, mFSTSP Heuristic, 1, -1, True, True, 1, 1 

Objective Function Value: 4985.762935 

Assignments: 
vehicleID,vehicleType,activityType,startTime,startNode,endTime,endNode,Description,Status
1,Truck,Truck travels with UAV(s) on board,0.0,0,978.517241,7,Travel from node 0 to node 7,Traveling
1,Truck,Truck is stationary with UAV(s) on board,978.517241,7,1038.517241,7,Launching UAV 2,UAV Launch
1,Truck,Truck is stationary with UAV(s) on board,1038.517241,7,1068.517241,7,Dropping off package to Customer 7,Making Delivery
1,Truck,Truck travels with no UAVs on board,1068.517241,7,1528.214038,3,Travel from node 7 to node 3,Traveling
1,Truck,Truck is stationary with no UAVs on board,1528.214038,3,1558.214038,3,Retrieving UAV 2,UAV Recovery
1,Truck,Truck is stationary with no UAVs on board,1558.214038,3,1588.214038,3,Dropping off package to Customer 3,Making Delivery
1,Truck,Truck travels with UAV(s) on board,1588.214038,3,2681.812338,5,Travel from node 3 to node 5,Traveling
1,Truck,Truck is stationary with UAV(s) on board,2681.812338,5,2711.812338,5,Dropping off package to Customer 5,Making Delivery
1,Truck,Truck travels with UAV(s) on board,2711.812338,5,3688.374374,4,Travel from node 5 to node 4,Traveling
1,Truck,Truck is stationary with UAV(s) on board,3688.374374,4,3718.374374,4,Dropping off package to Customer 4,Making Delivery
1,Truck,Truck travels with UAV(s) on board,3718.374374,4,3846.167464,8,Travel from node 4 to node 8,Traveling
1,Truck,Truck is stationary with UAV(s) on board,3846.167464,8,3876.167464,8,Dropping off package to Customer 8,Making Delivery
1,Truck,Truck travels with UAV(s) on board,3876.167464,8,4690.324926,2,Travel from node 8 to node 2,Traveling
1,Truck,Truck is stationary with UAV(s) on board,4690.324926,2,4750.324926,2,Launching UAV 2,UAV Launch
1,Truck,Truck is stationary with UAV(s) on board,4750.324926,2,4780.324926,2,Dropping off package to Customer 2,Making Delivery
1,Truck,Truck is stationary with UAV(s) on board,4750.324926,2,4880.674253688171,2,Idle for 130 seconds before departing,Idle
1,Truck,Truck travels with no UAVs on board,4880.674253688171,2,4955.762934688171,9,Travel from node 2 to node 9,Traveling
1,Truck,Truck is stationary with no UAVs on board,4955.762934688171,9,4985.762934688171,9,Retrieving UAV 2,UAV Recovery
1,Truck,Truck is stationary with no UAVs on board,4985.762934688171,9,-1.0,9,At the Depot.  Total Time = 1:23:05,Vehicle Tasks Complete
2,UAV,UAV is stationary with a parcel,978.517241,7,1038.517241,7,Prepare to launch from truck,UAV Launch
2,UAV,UAV taking off or landing with a parcel,1038.517241,7,1042.2128642743635,7,Takeoff from truck at Customer 7,Traveling
2,UAV,UAV travels with parcel,1042.2128642743635,7,1248.8225710995714,1,Fly to UAV customer 1,Traveling
2,UAV,UAV taking off or landing with a parcel,1248.8225710995712,1,1255.2138176482981,1,Land at UAV customer 1,Traveling
2,UAV,UAV is stationary with a parcel,1255.2138176482981,1,1315.2138176482981,1,Serving UAV customer 1,Making Delivery
2,UAV,UAV taking off or landing with no parcels,1315.2138176482981,1,1318.9094409226616,1,Takeoff from UAV customer 1,Traveling
2,UAV,UAV travels empty,1318.9094409226616,1,1364.752286476939,3,Fly to truck at customer 3,Traveling
2,UAV,UAV is stationary without a parcel,1364.752286476939,3,1521.8227914512731,3,Idle above rendezvous location (customer 3),Idle
2,UAV,UAV taking off or landing with no parcels,1521.8227914512731,3,1528.214038,3,Land at truck rendezvous location (customer 3),Traveling
2,UAV,UAV is stationary without a parcel,1528.214038,3,1558.214038,3,Recovered by truck at customer 3,UAV Recovery
2,UAV,UAV is stationary with a parcel,4690.324926,2,4750.324926,2,Prepare to launch from truck,UAV Launch
2,UAV,UAV taking off or landing with a parcel,4750.324926,2,4754.0205492743635,2,Takeoff from truck at Customer 2,Traveling
2,UAV,UAV travels with parcel,4754.0205492743635,2,4807.097115348984,6,Fly to UAV customer 6,Traveling
2,UAV,UAV taking off or landing with a parcel,4807.0971153489845,6,4813.488361897711,6,Land at UAV customer 6,Traveling
2,UAV,UAV is stationary with a parcel,4813.488361897711,6,4873.488361897711,6,Serving UAV customer 6,Making Delivery
2,UAV,UAV taking off or landing with no parcels,4873.488361897711,6,4877.183985172074,6,Takeoff from UAV customer 6,Traveling
2,UAV,UAV travels empty,4877.183985172074,6,4949.371688139445,9,Fly to depot,Traveling
2,UAV,UAV taking off or landing with no parcels,4949.371688139445,9,4955.762934688171,9,Land at depot,Traveling
2,UAV,UAV is stationary without a parcel,4955.762934688171,9,4985.762934688171,9,Recovered at depot,UAV Recovery
problemName, vehicleFileID, cutoffTime, problemTypeString, numUAVs, numTrucks, requireTruckAtDepot, requireDriver, Etype, ITER 
20170608T121545140439, 101, 5.000000, mFSTSP Heuristic, 1, -1, True, True, 1, 1 

Objective Function Value: 4985.762935 

Assignments: 
vehicleID,vehicleType,activityType,startTime,startNode,endTime,endNode,Description,Status
1,Truck,Truck travels with UAV(s) on board,0.0,0,978.517241,7,Travel from node 0 to node 7,Traveling
1,Truck,Truck is stationary with UAV(s) on board,978.517241,7,1038.517241,7,Launching UAV 2,UAV Launch
1,Truck,Truck is stationary with UAV(s) on board,1038.517241,7,1068.517241,7,Dropping off package to Customer 7,Making Delivery
1,Truck,Truck travels with no UAVs on board,1068.517241,7,1528.214038,3,Travel from node 7 to node 3,Traveling
1,Truck,Truck is stationary with no UAVs on board,1528.214038,3,1558.214038,3,Retrieving UAV 2,UAV Recovery
1,Truck,Truck is stationary with no UAVs on board,1558.214038,3,1588.214038,3,Dropping off package to Customer 3,Making Delivery
1,Truck,Truck travels with UAV(s) on board,1588.214038,3,2681.812338,5,Travel from node 3 to node 5,Traveling
1,Truck,Truck is stationary with UAV(s) on board,2681.812338,5,2711.812338,5,Dropping off package to Customer 5,Making Delivery
1,Truck,Truck travels with UAV(s) on board,2711.812338,5,3688.374374,4,Travel from node 5 to node 4,Traveling
1,Truck,Truck is stationary with UAV(s) on board,3688.374374,4,3718.374374,4,Dropping off package to Customer 4,Making Delivery
1,Truck,Truck travels with UAV(s) on board,3718.374374,4,3846.167464,8,Travel from node 4 to node 8,Traveling
1,Truck,Truck is stationary with UAV(s) on board,3846.167464,8,3876.167464,8,Dropping off package to Customer 8,Making Delivery
1,Truck,Truck travels with UAV(s) on board,3876.167464,8,4690.324926,2,Travel from node 8 to node 2,Traveling
1,Truck,Truck is stationary with UAV(s) on board,4690.324926,2,4750.324926,2,Launching UAV 2,UAV Launch
1,Truck,Truck is stationary with UAV(s) on board,4750.324926,2,4780.324926,2,Dropping off package to Customer 2,Making Delivery
1,Truck,Truck is stationary with UAV(s) on board,4750.324926,2,4880.674253688171,2,Idle for 130 seconds before departing,Idle
1,Truck,Truck travels with no UAVs on board,4880.674253688171,2,4955.762934688171,9,Travel from node 2 to node 9,Traveling
1,Truck,Truck is stationary with no UAVs on board,4955.762934688171,9,4985.762934688171,9,Retrieving UAV 2,UAV Recovery
1,Truck,Truck is stationary with no UAVs on board,4985.762934688171,9,-1.0,9,At the Depot.  Total Time = 1:23:05,Vehicle Tasks Complete
